variable,psi,mean_ref,mean_ago,diff_mean,pct_change,drift_level
mautoservicio,0.005307100893371757,21798.248040325478,24260.631581706326,2462.3835413808483,11.296245169912662,Bajo
mtransferencias_recibidas,0.005306682156984091,153001.47534942458,155373.38880016017,2371.913450735592,1.5502552804269496,Bajo
ctransferencias_recibidas,0.005155007116125188,3.5330679860997,3.425270898302411,-0.10779708779728914,-3.0510901069948217,Bajo
mcuenta_debitos_automaticos,0.004398520940418595,5351.122100746746,5865.156232966472,514.0341322197264,9.60609985236542,Bajo
cmobile_app_trx,0.004382138900501667,0.7651737841801927,0.7926308381162709,0.027457053936078224,3.5883422176435014,Bajo
mcomisiones_mantenimiento,0.004332199611807712,667.99221126752,743.1077479341351,75.11553666661507,11.244971932244958,Bajo
Visa_mpagospesos,0.003929259424663148,-40199.15456662518,-43145.47377081755,-2946.3192041923758,7.329306389539144,Bajo
mrentabilidad_annual,0.0035656328879206563,24797.61685715677,26418.484234992902,1620.8673778361335,6.5363836661116075,Bajo
Visa_mlimitecompra,0.0033092899289447644,397463.450307972,394868.48722387874,-2594.963084093237,-0.6528809333493549,Bajo
Master_fechaalta,0.0032316670221864243,2558.3156660381055,2591.9879855988997,33.67231956079422,1.3161909614125265,Bajo
ctarjeta_debito_transacciones,0.003162599152839198,8.546055394277994,9.227900401645412,0.6818450073674178,7.978476336860005,Bajo
Visa_mconsumosdolares,0.0029942371331133913,17.370655132383177,14.9346883532853,-2.4359667790978783,-14.023459452353277,Bajo
ctarjeta_visa_transacciones,0.0028484285702976182,13.704569936645305,13.004447221851452,-0.7001227147938529,-5.108680666598382,Bajo
Visa_mconsumospesos,0.002327668155581658,26523.5397311076,25212.731924768465,-1310.8078063391367,-4.942054565974021,Bajo
Visa_mconsumototal,0.002327668155581658,26523.5397311076,25212.731924768465,-1310.8078063391367,-4.942054565974021,Bajo
mcaja_ahorro,0.0022860238396010544,87280.84026011331,95565.10520834597,8284.264948232652,9.491504577114503,Bajo
mtransferencias_emitidas,0.0022227179059074475,70423.56746392556,78496.4691719552,8072.901708029647,11.46335239572319,Bajo
ccomisiones_mantenimiento,0.002158528110773203,0.33842118395988147,0.3147092014415551,-0.023711982518326347,-7.0066484139294625,Bajo
ctarjeta_visa_debitos_automaticos,0.00213452195919916,2.5072757481148784,2.6406244312045724,0.13334868308969394,5.31846898730439,Bajo
chomebanking_transacciones,0.0020896645131213403,48.04549853024411,51.48905485918142,3.443556328937312,7.167281918762133,Bajo
cdescubierto_preacordado,0.0020373189950379247,0.9651518747755807,0.956407518413804,-0.008744356361776728,-0.9060083278406298,Bajo
mactivos_margen,0.0018257008622723889,-1073.7491366477395,-988.364289293905,85.38484735383452,-7.952029430301314,Bajo
mcaja_ahorro_dolares,0.0018045019285432733,115726.24392671305,119144.91421424324,3418.6702875301853,2.9541011368995576,Bajo
Visa_fechaalta,0.0016893646596171424,3249.497644769853,3283.037748470948,33.54010370109472,1.0321627330636274,Bajo
matm_other,0.0016824975770341158,3791.5809796546832,4266.991826637221,475.41084698253735,12.538591409060059,Bajo
cprestamos_personales,0.0016116772078341043,0.7533183619068485,0.5881921102765407,-0.1651262516303078,-21.919849559000458,Bajo
Visa_msaldodolares,0.0015959507178583217,956.8784513081766,825.7543888888889,-131.12406241928772,-13.70331438021456,Bajo
Master_mfinanciacion_limite,0.0015535277400613855,358058.3376424231,373647.31945011526,15588.981807692151,4.353754729001778,Bajo
Visa_mfinanciacion_limite,0.0015274517699226827,367006.63733980595,779893.3110331296,412886.6736933236,112.50114621524898,Bajo
ccuenta_debitos_automaticos,0.001443461657338208,1.0730313487064322,1.1132373105532027,0.0402059618467705,3.746951279218436,Bajo
Master_mlimitecompra,0.0013535138239816084,389022.9438659881,396906.250235636,7883.306369647908,2.0264373847223713,Bajo
catm_trx_other,0.0013465395598591299,0.6464734987493381,0.7005557510526508,0.05408225230331265,8.36573384801383,Bajo
Visa_mpagominimo,0.0011166859027781039,7181.845678792688,7863.864463557593,682.0187847649049,9.496427732760147,Bajo
ctarjeta_master_transacciones,0.0009317544948273199,2.662455192224596,2.514251738238827,-0.14820345398576862,-5.566420588732547,Bajo
Visa_msaldototal,0.0008231475038987915,42003.444169205366,43143.32043960245,1139.876270397086,2.713768580036542,Bajo
ctransferencias_emitidas,0.0007486087660514455,3.283440750275389,3.34482047299511,0.06137972271972103,1.8693720212424416,Bajo
cliente_antiguedad,0.0007007574540376458,135.12711106242355,136.26560167938746,1.1384906169639066,0.8425330845991131,Bajo
mextraccion_autoservicio,0.0006508721905831648,25454.00626006463,26234.001576913277,779.9953168486463,3.064332226838487,Bajo
cpagomiscuentas,0.0006292239934688905,2.2709463037008635,2.383735180983121,0.11278887728225762,4.966602561163619,Bajo
mprestamos_personales,0.0005878202041260741,34770.6502088088,34940.39337109124,169.74316228243697,0.4881794308219011,Bajo
Visa_msaldopesos,0.0005712801365964916,48314.258966642774,49783.10429880224,1468.8453321594643,3.0401901293230793,Bajo
mcuenta_corriente,0.000563610354481926,3655.282555062594,4244.556806797636,589.2742517350425,16.121168277918574,Bajo
thomebanking,0.000478189309300154,0.7282077498432868,0.7378808654184514,0.009673115575164593,1.328345596053638,Bajo
catm_trx,0.0004703753211972417,1.9184848429521706,1.8726383613837958,-0.045846481568374786,-2.3897234182901372,Bajo
mttarjeta_master_debitos_automaticos,0.00042211393275717234,1312.053257563309,1245.2877842156995,-66.76547334760949,-5.088625249222242,Bajo
Visa_mpagosdolares,0.00041408579828014784,6.592487726757766,8.673794718229127,2.0813069914713607,31.570889135275838,Bajo
Master_msaldopesos,0.0003898261726679104,13486.635655156564,13634.639376896213,148.00372173964934,1.0974102476258463,Bajo
Master_msaldototal,0.0003654773126111032,13895.779491338699,13950.532899367594,54.75340802889514,0.39402905078497524,Bajo
mtarjeta_master_consumo,0.0003009842755721434,9471.814377985917,8924.943175425611,-546.8712025603054,-5.773668916393945,Bajo
cextraccion_autoservicio,0.0002847094943999556,2.5649583417015087,2.573194112436447,0.008235770734938086,0.3210878945298873,Bajo
mtarjeta_visa_consumo,0.0002580503472347964,38935.04018909034,38759.57763435707,-175.46255473326892,-0.45065461312258726,Bajo
Master_mpagominimo,0.00022055311400344304,2229.8821094642362,2277.4534222839497,47.57131281971351,2.1333555086974196,Bajo
ctarjeta_debito,0.00021640834775807626,1.4784527091587398,1.4678805013893776,-0.010572207769362185,-0.7150859614155611,Bajo
mcaja_ahorro_adicional,0.00018496973446274987,1128.2530794276774,1227.1852793923142,98.93219996463677,8.768617765689728,Bajo
matm,0.00015620992652025392,21662.42528040995,21967.009750276055,304.5844698661058,1.406049719379998,Bajo
ctarjeta_master_debitos_automaticos,0.0001237568391416671,0.40442326535331957,0.3630158595333147,-0.04140740582000485,-10.23863100057554,Bajo
active_quarter,0.00011058967161149327,0.9882723825868921,0.9871133707878803,-0.0011590117990117887,-0.11727655446345377,Bajo
mplazo_fijo_dolares,0.00010695655720388135,117384.20823592777,125041.3090867724,7657.100850844625,6.523109850904985,Bajo
cseguro_accidentes_personales,8.453753930786434e-05,0.13653210640667507,0.13339238693863684,-0.0031397194680382323,-2.2996198847809843,Bajo
cplazo_fijo,7.189677143346189e-05,0.2537595929719499,0.2582543592481586,0.004494766276208706,1.771269501013721,Bajo
cproductos,4.293094740437102e-05,7.54056587123356,7.534267270145976,-0.006298601087584288,-0.08352955461357041,Bajo
cliente_edad,2.8496343565139123e-05,46.815766250996575,46.85787698244167,0.04211073144509214,0.08994989256252048,Bajo
ctarjeta_visa,1.5762082502812673e-05,0.9518845130939122,0.9509774180631226,-0.000907095030789562,-0.09529465164227004,Bajo
cseguro_vivienda,1.1342883526696977e-05,0.13252755411927236,0.1314387642426375,-0.0010887898766348547,-0.8215573613129266,Bajo
ctarjeta_master,9.787764056153144e-06,0.8981577842288803,0.897198189562073,-0.0009595946668072841,-0.10684032178501364,Bajo
Master_msaldodolares,2.215299508173071e-06,409.1695582500321,315.9689922600828,-93.20056598994927,-22.77798142866655,Bajo
Visa_fultimo_cierre,1.1557251431838689e-06,2.9437833270386706,8.946155857240328,6.002372530201657,203.89994314696406,Bajo
mcuenta_corriente_adicional,9.747465618434178e-07,243.44908296969814,274.0157774447586,30.566694475060473,12.555682733405522,Bajo
Master_fultimo_cierre,1.9571524008762058e-08,2.505455799237405,8.505565944117786,6.000110144880381,239.48177999015815,Bajo
cseguro_vida,6.979966971825848e-11,0.11565122662236098,0.11572484255742559,7.361593506460817e-05,0.06365339755970617,Bajo
ccuenta_corriente,0.0,1.0024587220731165,1.002445061945614,-1.3660127502479469e-05,-0.001362662342268806,Bajo
internet,0.0,0.049490910640058915,0.04186941063692953,-0.007621500003129382,-15.399797466972432,Bajo
tcuentas,0.0,1.0045096857826221,1.004283408768247,-0.00022627701437505365,-0.022526115733643652,Bajo
ccaja_ahorro,0.0,2.1338908059617925,2.1372874980281757,0.0033966920663832667,0.15917834487563207,Bajo
cliente_vip,0.0,0.005513866827335634,0.0025785392726699104,-0.0029353275546657237,-53.235372680992164,Bajo
cforex,0.0,0.06250266260125492,0.09038841902173253,0.02788575642047761,44.615309588295396,Bajo
mpagodeservicios,0.0,217.70084570301805,226.43106605914255,8.730220356124505,4.010191291601159,Bajo
cpagodeservicios,0.0,0.021629451108555013,0.02065258278627853,-0.000976868322276482,-4.5163805469391,Bajo
mcajeros_propios_descuentos,0.0,27.687492042625962,25.618980839936416,-2.068511202689546,-7.470922969494649,Bajo
ctarjeta_master_descuentos,0.0,0.06588036247892741,0.07902464476829549,0.013144282289368078,19.951745550234985,Bajo
mtarjeta_visa_descuentos,0.0,111.3737276385711,41.05043213956965,-70.32329549900145,-63.14172739841652,Bajo
ctarjeta_visa_descuentos,0.0,0.09066233347331008,0.06764266906116902,-0.023019664412141067,-25.39054922838246,Bajo
cforex_sell,0.0,0.0585285400424799,0.08626275618546068,0.027734216142980786,47.38579865968183,Bajo
ccajeros_propios_descuentos,0.0,0.05442052667774309,0.058918105592700006,0.004497578914956918,8.26448987087135,Bajo
minversion1_dolares,0.0,4992.535814329968,4955.169714843892,-37.366099486076564,-0.7484392876827334,Bajo
cinversion1,0.0,0.0647788063026054,0.07124655689167708,0.0064677505890716885,9.984362105807367,Bajo
mplazo_fijo_pesos,0.0,6261.8997662996835,6474.356545303418,212.45677900373448,3.3928486071772532,Bajo
mprestamos_prendarios,0.0,5551.910942591274,5964.625200094647,412.7142575033731,7.433733389656007,Bajo
cprestamos_prendarios,0.0,0.0467522350635677,0.04742085401220711,0.0006686189486394059,1.4301325866673613,Bajo
cprestamos_hipotecarios,0.0,0.0555038250168885,0.06314690999987865,0.007643084982990156,13.770375250110323,Bajo
mprestamos_hipotecarios,0.0,27615.65203051493,28661.54215832838,1045.8901278134472,3.7873091921123296,Bajo
cseguro_auto,0.0,0.035158508456421586,0.03674873499896859,0.0015902265425470005,4.523020493085084,Bajo
ccaja_seguridad,0.0,0.07005532124664512,0.07036075281212459,0.0003054315654794637,0.4359862463611078,Bajo
cinversion2,0.0,0.0981176169870917,0.10027180837509556,0.002154191388003851,2.1955194736203745,Bajo
minversion2,0.0,39624.03973453105,43620.12371036633,3996.0839758352813,10.084998911286739,Bajo
minversion1_pesos,0.0,26015.104675588664,29356.715987671552,3341.6113120828886,12.844888974129315,Bajo
cpayroll2_trx,0.0,0.001831869663386342,0.0008190654160245599,-0.001012804247361782,-55.288008072012126,Bajo
mpayroll2,0.0,124.0625722249609,68.94614608486732,-55.11642614009358,-44.426312586967605,Bajo
mtarjeta_master_descuentos,0.0,43.3482320065516,24.924252567922654,-18.423979438628944,-42.50226268938573,Bajo
mcheques_emitidos,0.0,8301.703776025026,9119.28585619638,817.5820801713544,9.848364892668146,Bajo
ccheques_emitidos,0.0,0.11600421147444206,0.12195580687044205,0.005951595395999987,5.130499419248443,Bajo
mcheques_depositados,0.0,8794.861815315891,9197.876528376068,403.0147130601763,4.582388234438689,Bajo
ccheques_depositados,0.0,0.10243255250649674,0.10261979590103262,0.0001872433945358798,0.18279676719371407,Bajo
mforex_buy,0.0,0.8637113314223464,1.117944267148803,0.25423293572645655,29.434942726499802,Bajo
cforex_buy,0.0,0.003974122558775021,0.004125662836271857,0.00015154027749683576,3.813175745227806,Bajo
mforex_sell,0.0,10.533732267075642,15.969041996820813,5.435309729745171,51.59908750228862,Bajo
mcheques_depositados_rechazados,0.0,220.9497758546189,211.89840652340098,-9.051369331217927,-4.0965732127167085,Bajo
tcallcenter,0.0,0.08377912885772884,0.07280581475773865,-0.010973314099990195,-13.097909049191406,Bajo
ccallcenter_transacciones,0.0,0.3108883654975565,0.2543895839147687,-0.056498781582787816,-18.173334178126996,Bajo
ccheques_emitidos_rechazados,0.0,0.0023004874842526154,0.002530002062831418,0.0002295145785788026,9.976780145507618,Bajo
ccajas_transacciones,0.0,0.08144821164484856,0.09511472982975573,0.013666518184907175,16.77939626777742,Bajo
ccajas_extracciones,0.0,0.06014740160547248,0.0744014755311791,0.014254073925706615,23.698569755687856,Bajo
ccajas_depositos,0.0,0.005154796029529008,0.04738445110482824,0.04222965507529923,819.2303795026734,Bajo
ccajas_consultas,0.0,0.05843725085659686,0.06611981410248632,0.007682563245889465,13.146688342239488,Bajo
ccajas_otras,0.0,0.060001338908059615,0.0247843127737802,-0.03521702613427942,-58.693733798578506,Bajo
Master_madelantopesos,0.0,34.098888791924836,34.53240035800384,0.4335115660790052,1.2713363439035812,Bajo
Master_mconsumosdolares,0.0,13.335189370800242,10.754675847732882,-2.58051352306736,-19.351157687478,Bajo
Master_status,0.0,0.027447163702967754,0.028734779735979828,0.001287616033012074,4.691253518748274,Bajo
Master_delinquency,0.0,0.004575653737234467,0.0043216785102682,-0.000253975226966267,-5.55057794036159,Bajo
tmobile_app,0.0,0.028421366538253213,0.025111938940190023,-0.0033094275980631895,-11.644153681382372,Bajo
mcheques_emitidos_rechazados,0.0,235.83440080821362,236.2061011272767,0.37170031906308054,0.15761072930380352,Bajo
ccheques_depositados_rechazados,0.0,0.0023126593757036877,0.002014294208297436,-0.0002983651674062517,-12.90138835579564,Bajo
Master_madelantodolares,0.0,0.0050917764784594345,0.022345646933148555,0.01725387045468912,338.8575780512157,Bajo
Visa_delinquency,0.0,0.006278480364548666,0.026650101936799186,0.02037162157225052,324.46739321314976,Bajo
Master_cadelantosefectivo,0.0,0.015213660296128225,0.01460886636929251,-0.0006047939268357151,-3.975334765359728,Bajo
Visa_status,0.0,0.027654753980850953,0.040838430173292556,0.013183676192441603,47.67236838038916,Bajo
Master_mpagosdolares,0.0,5.663842540070396,6.700406651942315,1.036564111871919,18.301428836314994,Bajo
Master_mpagado,0.0,1423.816772913752,1898.9318641873763,475.11509127362433,33.36911745331747,Bajo
Visa_madelantopesos,0.0,29.85080828566234,29.051538536361683,-0.799269749300656,-2.6775480973644314,Bajo
Visa_madelantodolares,0.0,0.02528238947088689,0.027910844930486556,0.0026284554595996656,10.396388611236203,Bajo
Visa_cadelantosefectivo,0.0,0.008762605424003804,0.008344392026624238,-0.00041821339737956563,-4.772706029121597,Bajo
