numero_de_cliente,foto_mes,prob,Predicted
962959594,202108,0.563670909162771,1
1055747034,202108,0.5634718019982594,1
1054188797,202108,0.5627087665349533,1
975787470,202108,0.5626865243134378,1
1160008957,202108,0.5623802598370043,1
794348647,202108,0.5623306700377683,1
1301788066,202108,0.5622540263411199,1
597391172,202108,0.5620942408939242,1
435510885,202108,0.5619051407427428,1
1461551284,202108,0.5614804017998788,1
1339242026,202108,0.5609779270611499,1
1358193284,202108,0.5605729830603444,1
799226082,202108,0.5605686818812835,1
659376483,202108,0.5604470690046577,1
1386472358,202108,0.5598426987268179,1
1449104895,202108,0.5596455653465531,1
601437973,202108,0.5591927229629184,1
1143925768,202108,0.5590571445075548,1
1353190640,202108,0.5586252463556218,1
253045108,202108,0.5586017699980782,1
594024570,202108,0.5584518208785203,1
1236373583,202108,0.5582678305824478,1
1052434394,202108,0.5581915694503599,1
1445692349,202108,0.5581814344732301,1
688755508,202108,0.5575527747571506,1
831565296,202108,0.5574098432857431,1
485245247,202108,0.5573690286902303,1
771674244,202108,0.5572801336044825,1
1130924261,202108,0.5572151435797569,1
1463621103,202108,0.5569751900788376,1
871958503,202108,0.5568512273184121,1
756482151,202108,0.5567947176502204,1
960919024,202108,0.5565941745768465,1
601341926,202108,0.5559747389297426,1
1001879381,202108,0.5558583506778343,1
1245085674,202108,0.5556193566028697,1
815572252,202108,0.5555463148526018,1
1156592687,202108,0.5554910703562184,1
602551861,202108,0.5551915056982489,1
1216361672,202108,0.5551416408732314,1
1103891289,202108,0.5548450662022433,1
1242583618,202108,0.5547784738483718,1
614558130,202108,0.5542238954721151,1
1062239871,202108,0.5540900553414714,1
1012555398,202108,0.5537811276594063,1
554719580,202108,0.5536072069539395,1
1321656390,202108,0.5535425522385141,1
1173948091,202108,0.5533417616331938,1
1353715056,202108,0.5532737375290262,1
966106178,202108,0.5529752574109956,1
776639553,202108,0.5529455865992061,1
831026080,202108,0.5528359726501132,1
1356661094,202108,0.5514645625244917,1
1381758869,202108,0.5505224428802264,1
1389069735,202108,0.550458818561097,1
926962214,202108,0.5503051049544652,1
1486993569,202108,0.5502170152686728,1
1314373602,202108,0.5500528915728493,1
1358960631,202108,0.5497065442776662,1
1109377009,202108,0.5496211916100061,1
654958195,202108,0.5495266640006936,1
573677261,202108,0.549231567194643,1
1355032848,202108,0.5490781754296152,1
918154811,202108,0.5490149555140557,1
744390912,202108,0.5485456877715928,1
486368180,202108,0.54845803689714,1
1111625350,202108,0.5482810753827967,1
1158396031,202108,0.5479050422451237,1
1323250067,202108,0.5478416691708331,1
783368675,202108,0.5475698605782534,1
975220022,202108,0.5471370451773201,1
627775871,202108,0.5471172297868708,1
1207492500,202108,0.5470370813710906,1
750995986,202108,0.5469828548991768,1
494585231,202108,0.5469309176970006,1
708506351,202108,0.5465852172327212,1
1228175566,202108,0.5465125677856758,1
1070308306,202108,0.5459498669602882,1
847937495,202108,0.5455038995729563,1
1315831634,202108,0.5453320693545886,1
948116460,202108,0.5453166968011175,1
1009946501,202108,0.5448954710255294,1
473959203,202108,0.5448255501972153,1
1490202067,202108,0.5445156256327827,1
1356132877,202108,0.5445019328625533,1
1392101964,202108,0.5442455772201038,1
1438866522,202108,0.5442267470198772,1
1455259644,202108,0.5440999863195571,1
1131261111,202108,0.5438939336401993,1
901783047,202108,0.5437702146068564,1
1081565477,202108,0.5436983568400939,1
1168492781,202108,0.5436459179082264,1
921427271,202108,0.5433832408382737,1
880744541,202108,0.543166105359537,1
1352475078,202108,0.5431453258056335,1
1149939918,202108,0.542677252757689,1
603923539,202108,0.5426518443129164,1
1462066222,202108,0.5423770916398813,1
786788224,202108,0.5421778204602563,1
964706857,202108,0.5420069041515098,1
1435628486,202108,0.5412090184995599,1
1229666561,202108,0.5412022696620418,1
944137046,202108,0.5411241480917816,1
845487223,202108,0.5405950529740456,1
795928327,202108,0.54028844781779,1
810623126,202108,0.539591463631853,1
513387805,202108,0.5391546712052535,1
1347888259,202108,0.5389956104115627,1
1127443671,202108,0.5388883366864599,1
1115688120,202108,0.5388441718275577,1
1215211173,202108,0.538592725964334,1
1150607418,202108,0.538528686291209,1
1549237182,202108,0.5384028310416135,1
991891146,202108,0.5383661146393641,1
1439243261,202108,0.5381460662171559,1
1235752539,202108,0.538077796077843,1
433528215,202108,0.5379994886281955,1
1030686740,202108,0.5377406134289534,1
1319861142,202108,0.5374031740861979,1
753117367,202108,0.5373437283066816,1
809579246,202108,0.537273491627699,1
804058598,202108,0.5369684509878826,1
466058061,202108,0.5364324111201286,1
941964256,202108,0.5358525846526209,1
1437281667,202108,0.5349223008625202,1
1140311726,202108,0.5349130587300258,1
605476157,202108,0.5346593033151321,1
1456700758,202108,0.5344285445039239,1
1112838274,202108,0.5342627664860692,1
774808207,202108,0.5342543235667726,1
620863409,202108,0.5341324631942883,1
939732328,202108,0.5338121528418144,1
956738841,202108,0.5336290880111408,1
1148208487,202108,0.5332054331399093,1
738793978,202108,0.5328577728528404,1
738296035,202108,0.5327774267768889,1
981039458,202108,0.5327239668929589,1
865659869,202108,0.5326136916931083,1
1203010404,202108,0.5325543342405863,1
595134154,202108,0.5322665845422985,1
286028636,202108,0.5322652092769726,1
296775678,202108,0.5321901198916602,1
625060432,202108,0.5320124171673001,1
590219819,202108,0.5317249791811889,1
1018013552,202108,0.5315229568779893,1
1164937587,202108,0.5313245398835533,1
331939870,202108,0.5313242864155187,1
1255364013,202108,0.531188972411111,1
786898643,202108,0.5304043213124633,1
1462284275,202108,0.5301899897645589,1
1109544670,202108,0.5301154482974274,1
505309746,202108,0.5300160310021558,1
906419098,202108,0.5296195621138963,1
825424766,202108,0.5295938211706034,1
1081198721,202108,0.529536593806583,1
1158858535,202108,0.5292266714758902,1
1325500381,202108,0.5292216140689493,1
1182143854,202108,0.5291788561739061,1
1202944332,202108,0.5291443546400453,1
571460354,202108,0.5291069662516054,1
750237111,202108,0.5289462401486162,1
912401745,202108,0.5288735971781693,1
1007709321,202108,0.5287899411983817,1
1013931235,202108,0.5285426744745186,1
1452724188,202108,0.5284471176767446,1
665554494,202108,0.5282189912645161,1
901451236,202108,0.5281199707921254,1
1017870247,202108,0.5280308185292258,1
846803119,202108,0.5279992394681852,1
1101305227,202108,0.5278544881357374,1
1059634850,202108,0.5274798577844636,1
789056113,202108,0.5272261472847866,1
1230649254,202108,0.5271543045808798,1
1471296744,202108,0.527120849127459,1
1090937400,202108,0.5270684015351033,1
957234453,202108,0.5270192584819687,1
924719851,202108,0.527007832935712,1
1336953206,202108,0.5269459721371067,1
1075679457,202108,0.5269117935800011,1
1541665751,202108,0.5263811824873653,1
823887904,202108,0.5261680510193306,1
273739190,202108,0.5261365807531914,1
733690181,202108,0.5257902725213777,1
1201070176,202108,0.525763671143595,1
1098369838,202108,0.525649663542976,1
459579366,202108,0.5251187103039284,1
675963448,202108,0.5251158882888185,1
1527223130,202108,0.5250987480580852,1
620502494,202108,0.5250498636396306,1
1128478507,202108,0.5250486913165323,1
1345696143,202108,0.5248333267235048,1
1197258278,202108,0.5246985025165797,1
436006720,202108,0.524581601756498,1
681600270,202108,0.5243419368834498,1
1002539955,202108,0.5243290784549791,1
985121109,202108,0.5243278661234773,1
880972654,202108,0.5234601331345733,1
281788949,202108,0.5234381448504548,1
583523361,202108,0.5229990452444502,1
1311879786,202108,0.5228338312355705,1
553981559,202108,0.5227307986369115,1
463248258,202108,0.522649522785916,1
1151275140,202108,0.5224606362043979,1
876104920,202108,0.5224520746841013,1
1156129535,202108,0.5223629028797097,1
734104255,202108,0.5216654450797411,1
309840199,202108,0.5209464653521724,1
892182934,202108,0.5207156659587024,1
1058889537,202108,0.5207146644927366,1
1205329992,202108,0.5204793991692175,1
1450181739,202108,0.519860445273394,1
892010167,202108,0.5198395332632557,1
601652670,202108,0.5197453826357759,1
1327801446,202108,0.5196213378745596,1
825041759,202108,0.5194478000825945,1
892741629,202108,0.5186873313376545,1
466565492,202108,0.5181101758675788,1
647027446,202108,0.5179224098145442,1
946784739,202108,0.5178289401865674,1
1383737892,202108,0.5175841119722444,1
448058573,202108,0.5172494715025006,1
661495379,202108,0.5170102439296733,1
592277092,202108,0.515942693733128,1
1315351846,202108,0.5157623262382924,1
268225024,202108,0.515737796505383,1
1384915001,202108,0.5156490745404917,1
1340704062,202108,0.5155253798095819,1
705293114,202108,0.5152994609375545,1
614773263,202108,0.5151682075077285,1
500276973,202108,0.5150253858945867,1
297153297,202108,0.5149107716877767,1
666842311,202108,0.5145789111940167,1
1335300460,202108,0.5137666530230259,1
1205824076,202108,0.5131519380049271,1
300333280,202108,0.5129976633378898,1
664352953,202108,0.5128551077116584,1
739492623,202108,0.5124225674178975,1
994948832,202108,0.5110614699042398,1
308756063,202108,0.5109531235667868,1
639428014,202108,0.5108472097590339,1
772395706,202108,0.5107635289298936,1
634693952,202108,0.5103194764572866,1
668480181,202108,0.5101607062718903,1
545738683,202108,0.5101209603856656,1
738415924,202108,0.5097812548265258,1
565467792,202108,0.509513041951617,1
1300430018,202108,0.5093968452572445,1
591573785,202108,0.5090375489613645,1
1150973884,202108,0.5088128878271073,1
910521825,202108,0.5087403507876399,1
874900971,202108,0.5087079886280852,1
1018058471,202108,0.50773993912221,1
1237511613,202108,0.507658959573274,1
1101947782,202108,0.5072779487015494,1
1238400813,202108,0.5066810806300162,1
959750729,202108,0.5064514845385469,1
636337800,202108,0.506095397766233,1
1208104654,202108,0.5060934429324403,1
1059447497,202108,0.5060448414062486,1
974321556,202108,0.5057519783632629,1
1228293124,202108,0.5053412964890057,1
1457165448,202108,0.5052896567878974,1
349423917,202108,0.5047978071254553,1
680730105,202108,0.504612599398227,1
873232905,202108,0.5043498981701845,1
444892953,202108,0.5041921089516478,1
751764930,202108,0.5041371126257952,1
1164784957,202108,0.5034008924956792,1
873075091,202108,0.5030069363754205,1
1166945637,202108,0.5028785024223512,1
800100116,202108,0.5020236214114748,1
862485650,202108,0.501816020446525,1
283451319,202108,0.5018054939025464,1
615589175,202108,0.5017128709129369,1
1222869897,202108,0.5016786080853173,1
1145502450,202108,0.5014952476104637,1
284241629,202108,0.5014146979687547,1
504998566,202108,0.5012370635477282,1
1532485178,202108,0.5007834651712838,1
1015591718,202108,0.5003588665848544,1
1166724663,202108,0.5003317108829556,1
1001712378,202108,0.5002758751336774,1
634335147,202108,0.500154968151876,1
554771434,202108,0.5000843129851102,1
1349644780,202108,0.49962844623073266,1
1457717140,202108,0.4995229279601416,1
635574108,202108,0.49949788820423247,1
464085314,202108,0.4992677079496772,1
968464426,202108,0.4992079840703223,1
1045288635,202108,0.4989609107519581,1
777501989,202108,0.49886651425335876,1
1314214473,202108,0.4988071301590075,1
1013885513,202108,0.4986462775476375,1
909497057,202108,0.49861337461651867,1
871775608,202108,0.4981615769867564,1
931386992,202108,0.4981030962471131,1
602318274,202108,0.49802356877001425,1
1322673216,202108,0.49764830881030725,1
611214499,202108,0.4976209503517699,1
441307350,202108,0.4976163487915268,1
1056984382,202108,0.4974840631748113,1
1243435183,202108,0.4973410431781578,1
266101534,202108,0.49732879587044354,1
1040095281,202108,0.497272475589622,1
702525821,202108,0.49707623730405237,1
1231516933,202108,0.4970077606108791,1
1180328631,202108,0.49683091554576886,1
1051676681,202108,0.4966377848222087,1
909060369,202108,0.49637616187997213,1
1343877265,202108,0.49630862449003077,1
899234466,202108,0.4960317666058941,1
664667412,202108,0.49593707064592524,1
1049857512,202108,0.49566647352024346,1
1463154731,202108,0.4956649375638617,1
841156083,202108,0.4956306131015414,1
1307618006,202108,0.4954730001294502,1
650310043,202108,0.4952838331915668,1
549638097,202108,0.49512719173901326,1
672560961,202108,0.4950996188731933,1
572554183,202108,0.49500481677583996,1
793999765,202108,0.49498458117173655,1
940175941,202108,0.49478081853399714,1
1454016967,202108,0.4947173982159764,1
1453460903,202108,0.49455147415110134,1
653402657,202108,0.49433096186129394,1
564248233,202108,0.49405780229398943,1
823779970,202108,0.4939390410685645,1
1382419144,202108,0.49328011044292563,1
879290736,202108,0.4932364535709947,1
1080903443,202108,0.49321754694888414,1
706450316,202108,0.4930013071507907,1
464342019,202108,0.49298533573074615,1
1437846630,202108,0.49287116441823403,1
766389438,202108,0.4924472777508568,1
513476046,202108,0.49175562818040613,1
1306796919,202108,0.49169961715947735,1
1005910136,202108,0.4916440196847928,1
287832706,202108,0.49104686009697274,1
1103638308,202108,0.4909064085847759,1
757059437,202108,0.4908487198636298,1
1241658901,202108,0.4904591342575144,1
984863824,202108,0.4902483152570173,1
922625754,202108,0.49020755293976587,1
971826212,202108,0.4901163560490693,1
675613105,202108,0.48989356551760616,1
948984071,202108,0.4895626968263779,1
1112472330,202108,0.4893990940248156,1
1453901160,202108,0.4891652380675043,1
611172493,202108,0.4889679494877471,1
1234344610,202108,0.48831251636348944,1
1387798758,202108,0.4883114027387476,1
1200557066,202108,0.4882837912727813,1
613579963,202108,0.48819122600180787,1
875722639,202108,0.4881877234411954,1
1010838186,202108,0.4878334486399533,1
873972753,202108,0.4876411209254704,1
644938960,202108,0.48735984830974677,1
1452408859,202108,0.48735145127937785,1
825153040,202108,0.4873244681595948,1
1216764662,202108,0.4872496961491693,1
980758321,202108,0.48669447195495286,1
1098545663,202108,0.48662710816457355,1
922446352,202108,0.48657752204573346,1
1179277603,202108,0.4865166467417949,1
1341317019,202108,0.4865080175316422,1
771450793,202108,0.486322371352857,1
1197888587,202108,0.4861408199858957,1
471044011,202108,0.48605365460572736,1
972477375,202108,0.48551389661521466,1
1104426286,202108,0.48514615099139713,1
1487840472,202108,0.4849894217471994,1
908235781,202108,0.48489021477128,1
1332728984,202108,0.4848683027235584,1
591685212,202108,0.4848611988343184,1
1233104632,202108,0.48475623536772655,1
506775506,202108,0.48449058001616824,1
737704889,202108,0.4843442371525473,1
658715396,202108,0.4843164079206804,1
979357463,202108,0.4843148260335303,1
643782416,202108,0.48404849169945513,1
1244180428,202108,0.4833269024854008,1
473412831,202108,0.48312614877176124,1
1109848701,202108,0.4830231204269969,1
865364445,202108,0.482993297715954,1
973441622,202108,0.4828834584636656,1
1488309466,202108,0.48287718429376847,1
973837319,202108,0.4824470817271217,1
818930033,202108,0.4823115866536776,1
1339145757,202108,0.48220219977843615,1
592546845,202108,0.48214596518749747,1
625762210,202108,0.48210836569732973,1
926251102,202108,0.48201997447233125,1
674363503,202108,0.4819189329517406,1
483171347,202108,0.4818468737243918,1
891444836,202108,0.48174129713055375,1
1337312225,202108,0.48164298189958366,1
1351081368,202108,0.48088111781615234,1
335126566,202108,0.48073061213120466,1
855934896,202108,0.4807290480423832,1
472123117,202108,0.480671492893665,1
1163326848,202108,0.4805248188348334,1
1043698536,202108,0.4803782970442034,1
528100768,202108,0.4803341582515227,1
1212675137,202108,0.48020899711550097,1
640006034,202108,0.4800539739383218,1
1301944352,202108,0.47982696964610827,1
481258037,202108,0.4797287874676504,1
1051836903,202108,0.47951229003378304,1
1181382349,202108,0.47943085447523887,1
1533282413,202108,0.47934511037087396,1
1030622786,202108,0.4791100330025684,1
992644777,202108,0.4789895027570875,1
806121995,202108,0.47897039240779726,1
1217089701,202108,0.47833292118785814,1
997437472,202108,0.4779465516215354,1
954872346,202108,0.4779371910469278,1
1438284053,202108,0.47787042869188295,1
584289170,202108,0.4778344467354254,1
1451998857,202108,0.4776599821679291,1
975346111,202108,0.4776126886760465,1
447003241,202108,0.47760534662789184,1
1345710294,202108,0.4773324288493518,1
1129273847,202108,0.4771058476657894,1
307828648,202108,0.47702836845517466,1
923752692,202108,0.47700680636856146,1
1533601475,202108,0.47700444425921507,1
805670943,202108,0.47685427376434536,1
1091267401,202108,0.4767862589869002,1
1223347431,202108,0.47665608324657205,1
1448511273,202108,0.4766463386643553,1
952130288,202108,0.476422968092011,1
1431781361,202108,0.4760050981527591,1
509057536,202108,0.47597050189061335,1
957239850,202108,0.4758527469439758,1
1121319110,202108,0.4756853853117025,1
1383962726,202108,0.47567101883073293,1
322268134,202108,0.47562698958978383,1
1038994808,202108,0.4756125711484355,1
1129947478,202108,0.47543094165984207,1
465337547,202108,0.4753818315760577,1
432245359,202108,0.47531720542908507,1
641024312,202108,0.4752466781973638,1
474338273,202108,0.4752237121644045,1
1443593581,202108,0.475172784124875,1
523925692,202108,0.47494560375281347,1
274440311,202108,0.4749406037167818,1
1489026334,202108,0.4748611250333012,1
779975532,202108,0.47484400504864066,1
255750343,202108,0.4748008430099544,1
1128538524,202108,0.4747832361882494,1
823658108,202108,0.474736197531619,1
879966485,202108,0.47472271071658395,1
1182126936,202108,0.474667321447959,1
284752049,202108,0.4746228386682806,1
1318748278,202108,0.47459868953713497,1
693629083,202108,0.47443895730114083,1
344302100,202108,0.4744361702589171,1
723138511,202108,0.47440953454713075,1
979859420,202108,0.4743931567735142,1
849193374,202108,0.47431799517277534,1
1329142791,202108,0.47428276061710134,1
1538339396,202108,0.47425144408325637,1
1186416138,202108,0.47425144408325637,1
933043888,202108,0.4737362135092915,1
476336767,202108,0.47348258662378484,1
1032110715,202108,0.47335441599568645,1
1525048000,202108,0.4733469787426896,1
499890020,202108,0.4731684422233736,1
799271813,202108,0.4731598145107728,1
578486583,202108,0.47303976964303995,1
874046631,202108,0.47302467029641104,1
753809154,202108,0.47299683111912916,1
1462699298,202108,0.47297747667027545,1
1227738289,202108,0.4727888286253012,1
710182649,202108,0.47278408511812325,1
348536681,202108,0.47257075597965964,1
1306133792,202108,0.4725651828282166,1
672051131,202108,0.4725218551030631,1
491667281,202108,0.47248327494747727,1
780101399,202108,0.47246265430860923,1
1114510277,202108,0.4724340125148,1
507114251,202108,0.4724340125148,1
1131027088,202108,0.4723595128092907,1
346346103,202108,0.47234667151171034,1
1202049300,202108,0.47233975812278134,1
910018194,202108,0.4723316829902969,1
943679940,202108,0.47223115941608185,1
1307565641,202108,0.47222591560899163,1
1461181471,202108,0.472223689405358,1
790876007,202108,0.472223689405358,1
596375080,202108,0.47207635069398673,1
1462805413,202108,0.4720588111622951,1
1535316211,202108,0.47199888409343865,1
1462254224,202108,0.47199414141633583,1
1531251323,202108,0.47198873637412564,1
939134102,202108,0.47192780897009823,1
469209240,202108,0.4718389874394291,1
695982216,202108,0.4717893786908178,1
1350745176,202108,0.47178347674790677,1
875923408,202108,0.4717480557227903,1
1300261777,202108,0.4715897353038124,1
562308005,202108,0.47148693761873867,1
1498096565,202108,0.4714798189702453,1
1163686892,202108,0.47132331454878584,1
596907960,202108,0.4713182272168452,1
1526116312,202108,0.4712710395979713,1
467276895,202108,0.47122941161533893,1
728312684,202108,0.47119366664555995,1
1097228161,202108,0.4710651221181621,1
695396467,202108,0.47098532501921736,1
1373847958,202108,0.47098532501921736,1
876301163,202108,0.47081359804464396,1
1240651272,202108,0.4706474872716463,1
911089854,202108,0.4706031468534863,1
621671805,202108,0.47057103709668896,1
1314832826,202108,0.47052674787367493,1
978490723,202108,0.4704174339362011,1
1532640148,202108,0.47031075696710073,1
820228790,202108,0.4702126522844675,1
1353594868,202108,0.470014913979513,1
653524741,202108,0.46990981268356186,1
891203375,202108,0.4698111789334057,1
687004829,202108,0.4697841485019085,1
688672229,202108,0.4696991572929649,1
837387576,202108,0.4696793312082638,1
459908274,202108,0.4696469921577851,1
916217435,202108,0.4696056866545916,1
1049241866,202108,0.4691455095114806,1
810672426,202108,0.46912014370472993,1
351818544,202108,0.46895202898011284,1
250817698,202108,0.4689292173019352,1
812311756,202108,0.4688901154517969,1
1220845007,202108,0.4688899623907508,1
825432136,202108,0.46885133671429424,1
1168793901,202108,0.46879193155296,1
583226554,202108,0.46878560726210683,1
1023878923,202108,0.46868377336978523,1
1524080115,202108,0.46865976886385524,1
976894792,202108,0.46865429035325923,1
1060771267,202108,0.46865061916348505,1
1455935461,202108,0.46852730330063197,1
1085548238,202108,0.4682880245241283,1
477776566,202108,0.4682867235344292,1
1152453785,202108,0.46823185877431944,1
623670803,202108,0.4681581419333045,1
1307980740,202108,0.4680439517843802,1
717975054,202108,0.4679994277060044,1
876750541,202108,0.46787029766060007,1
620651333,202108,0.46786820272202,1
1005441723,202108,0.4678668241142219,1
1315465245,202108,0.46776066439657865,1
1131553478,202108,0.4676149214522185,1
265670320,202108,0.4674531981723645,1
898779699,202108,0.4672690404398256,1
1436813476,202108,0.4671835312783765,1
855053135,202108,0.467168780379694,1
840636919,202108,0.467085653473582,1
1364497905,202108,0.4670807988388043,1
786557412,202108,0.46702053856034664,1
1453433481,202108,0.4670074079294213,1
851517488,202108,0.46685618883525626,1
715968097,202108,0.46681411301856274,1
1170965154,202108,0.46672407181251285,1
1236829015,202108,0.4666141774742633,1
594994060,202108,0.4663168287476426,1
1332016557,202108,0.4661948997700564,1
1489934500,202108,0.466193438494596,1
1010785308,202108,0.4661402846137079,1
878868856,202108,0.46609422306969134,1
1322415052,202108,0.4660883023459453,1
1054173853,202108,0.4660457292562686,1
1187443177,202108,0.46600828451003246,1
803873141,202108,0.46598796186691144,1
1463806261,202108,0.46591080899277687,1
1153607495,202108,0.4659000419008617,1
1243452911,202108,0.46589280762919144,1
804186438,202108,0.46586028294250587,1
707977408,202108,0.4657583004472298,1
319504053,202108,0.4655999301151441,1
1019990168,202108,0.4655093309391505,1
1545956122,202108,0.46549038893188516,1
1306282127,202108,0.4654455322798293,1
1382696711,202108,0.46522750218642317,1
634652381,202108,0.4652264835700134,1
1320724825,202108,0.46521947251672385,1
1063259250,202108,0.4649090778364701,1
710638739,202108,0.46489847672664836,1
1558958943,202108,0.46484042850465446,1
1384053734,202108,0.4647079486430385,1
1388983680,202108,0.46468190721098,1
1231496515,202108,0.4646669316486682,1
315941276,202108,0.4646027589237453,1
893531862,202108,0.46455710415690954,1
1011742040,202108,0.4640476575314726,1
1462767197,202108,0.46399259320790465,1
998341472,202108,0.46391109263320957,1
449575452,202108,0.4637849490097561,1
1333949491,202108,0.4637007373881845,1
1462603619,202108,0.46353016744611164,1
1107268694,202108,0.46342055299058604,1
594689303,202108,0.46326746904265914,1
1043587469,202108,0.4632518228805929,1
767157937,202108,0.46324533442322496,1
894719337,202108,0.463228400547521,1
462253311,202108,0.4632273108115163,1
356582802,202108,0.4631179552636467,1
796194289,202108,0.4629244940661274,1
1085606505,202108,0.46287412896607444,1
835454649,202108,0.46273971737978287,1
1472560061,202108,0.4626722588987584,1
1218309116,202108,0.46245729328246593,1
676187769,202108,0.4624256954914495,1
1345396706,202108,0.46212144679855266,1
1469185944,202108,0.46180580282668,1
843063416,202108,0.46163186936653355,1
1551597248,202108,0.4614939589999201,1
1268669406,202108,0.46144151582865894,1
1461944215,202108,0.46139458104423114,1
275039040,202108,0.46129577660120075,1
779294975,202108,0.4612055129148806,1
519562169,202108,0.461117122193399,1
1451083406,202108,0.4610806812943192,1
344970915,202108,0.460972468382659,1
1125932548,202108,0.4609548709375539,1
838065289,202108,0.4608705337725863,1
1249442553,202108,0.4606457156961939,1
1206943942,202108,0.46054226112316615,1
1024265364,202108,0.46019687589635866,1
1193084517,202108,0.46019338763845224,1
688515653,202108,0.46016080717010754,1
1336894717,202108,0.46014912290356513,1
923224919,202108,0.46012568795974673,1
596633902,202108,0.4598841614023353,1
600922668,202108,0.4597997713292098,1
951705710,202108,0.45975161823734123,1
737157569,202108,0.4596560702296696,1
1524000192,202108,0.45957999191402876,1
1459951485,202108,0.4594008104240616,1
807226037,202108,0.4593824347702837,1
338752793,202108,0.459367834223575,1
1247271155,202108,0.4589328902693279,1
962704059,202108,0.4587754940896361,1
586443361,202108,0.4587398266636305,1
1136806413,202108,0.4586831036909797,1
734581712,202108,0.45862854775405815,1
1164234861,202108,0.4585889268103764,1
623133697,202108,0.4585837929577842,1
1441915814,202108,0.4583668146229422,1
1549345918,202108,0.4583603823149261,1
795284739,202108,0.4582500920445137,1
1244964248,202108,0.458244420977853,1
1220681650,202108,0.4582039638793313,1
1313763054,202108,0.45819714501818504,1
878663126,202108,0.45803796798465846,1
734201685,202108,0.45793626980030205,1
969189970,202108,0.45781793266608506,1
662142528,202108,0.4574180005085588,1
1152220856,202108,0.45741199718130154,1
680066687,202108,0.4572381298805371,1
809215633,202108,0.45722310917752673,1
1332032090,202108,0.4571853197590283,1
682963425,202108,0.4569704017834888,1
847107518,202108,0.4567771570550561,1
729212089,202108,0.4567434938006011,1
468516360,202108,0.4567124451109383,1
1035716447,202108,0.456636609589034,1
1338770188,202108,0.4565644599231327,1
1453079569,202108,0.4564832567072188,1
693321038,202108,0.45647775296107,1
800143506,202108,0.4564271146200218,1
304516085,202108,0.45636028767275194,1
1487547738,202108,0.4561766535545453,1
880534361,202108,0.4561766535545453,1
1438275223,202108,0.45615794904817025,1
1080592989,202108,0.4561031763304143,1
1083297421,202108,0.4559035080906804,1
651412258,202108,0.45584443190999346,1
1300114099,202108,0.45579181342755565,1
899339334,202108,0.4557915129310578,1
829720978,202108,0.4557347921054561,1
1337772397,202108,0.45568862181357184,1
1077307045,202108,0.4556405318652877,1
972924498,202108,0.4555522124044716,1
481225722,202108,0.4553606046702066,1
1079148886,202108,0.455339112986938,1
762967404,202108,0.45520996906449585,1
672856607,202108,0.45509725698069203,1
841141643,202108,0.45504256368234586,1
1114856384,202108,0.45502540283755155,1
1233568229,202108,0.45501109346990426,1
531624236,202108,0.45499636133514854,1
701628158,202108,0.45492878275266224,1
1089552153,202108,0.4548447172459048,1
831294962,202108,0.45484368319448837,1
892588845,202108,0.4548426876267352,1
