numero_de_cliente,prob
980758321,0.5027392529963935
584950692,0.5026849481220078
774808207,0.5022343141909948
1532640148,0.5018844989178295
292688041,0.5016536781852354
1208104654,0.501627817639768
658715396,0.501616428634093
918154811,0.5013750632370524
1121319110,0.5013381291408464
1180108391,0.5011665069055878
494927991,0.5010348640694484
1459744593,0.5009335255305088
840636919,0.5007291637944108
1340704062,0.5005552016030115
459579366,0.5004936186835492
972954832,0.5002370390787964
1355386837,0.49979573640419156
1300261777,0.4997228116241787
445868789,0.4990663729355748
433528215,0.499065278267768
714018758,0.49869615626958763
878868856,0.4986164226068147
1222243312,0.49859667571138994
1469360462,0.4985743376338127
1079560638,0.49829559037285454
1472560061,0.4982827560510939
1101947782,0.49808643417012094
1123208210,0.4975591424611081
931725371,0.497553454706694
964706857,0.4974153458604909
614773263,0.49740792589396726
1339242026,0.4973898364427175
1453901160,0.49718196580476937
1175477080,0.4970888576258524
1457658216,0.4968406701505683
601341926,0.49640316758935527
1307618006,0.49633819928133616
1110212315,0.4961837415849624
1179507979,0.4960140588775756
1542650843,0.49596740474496237
349423917,0.49577259111065136
1324020180,0.49568122941759907
831026080,0.49538546196930133
1339145757,0.49516117429786277
1109544670,0.49509276093402205
1180328631,0.4950076122184979
632858012,0.49492112937606314
1039037037,0.49488149220329175
509699519,0.4945210045445717
352906984,0.49438846555857
1015232545,0.4942477611022232
1023152645,0.49421506807805826
780101399,0.49420346486675587
647027446,0.49418864248292166
777501989,0.49407076760555824
1438866522,0.493874979462484
620383766,0.4937581607626025
1128538524,0.49346168324610473
1186416138,0.49329035731684645
250817698,0.49318995613715627
441307350,0.4931128442173696
328386060,0.4930148576383089
725911849,0.4927076504392831
1181951035,0.4924750511380063
1551597248,0.4924239342178944
545675165,0.4920867671003051
1327801446,0.49196579043071925
946686507,0.4915143753063686
1205081896,0.4915119856339092
948116460,0.4914846996955166
1062446840,0.4908089129626965
1131027088,0.49075778503842804
469209240,0.4905092672653728
1109377009,0.49044579629543633
688755508,0.490409524338765
1113398942,0.4903677905731019
1070464805,0.4903443391875627
554771434,0.49023819105977906
598790134,0.4901025986979958
344302100,0.49009417790361953
1056984382,0.4894789528997078
1092671538,0.48909346958930716
1068669923,0.489086567499914
876750541,0.4889843492341286
644938960,0.4889696669468763
281788949,0.48891732196323107
1205329992,0.4888798603973471
1223357567,0.4888159629147968
876301163,0.48857774030047535
957239850,0.4884925041679332
500276973,0.48834223043701747
910018194,0.48829203968063883
1158396031,0.48818482605315006
1337312225,0.4881438629629309
545654379,0.48803441722017205
1307565641,0.4879230526558873
623133697,0.48787444082266934
644895502,0.48775581261784035
989369260,0.487723293901712
452460225,0.48729744225155763
1358193284,0.48711889287147214
299661545,0.4870809997108864
995149088,0.4870623994426735
922625754,0.48700644830388035
466058061,0.48690522814114034
939732328,0.4867855482038814
1312905067,0.48666351633370303
957234453,0.48656235586675456
680317704,0.4864497075394865
924719851,0.48642837703877173
1472267626,0.48628192199306614
1095585919,0.4861125418221147
822973034,0.4860686905738963
1351081368,0.4860466412588176
955133721,0.4859720145277136
825432136,0.48585366947293535
1053163517,0.4857324013121441
668315953,0.4857305131244522
738793978,0.4856129528575588
578646148,0.4855970556561208
1018013552,0.4854830994150058
435510885,0.48538612130483666
875722639,0.48532642028776724
733690181,0.48520917902273897
533740801,0.48510183968818593
747944432,0.48492836035755776
1149939918,0.4848632218075397
697307454,0.484758305723506
695396467,0.4847245135320559
1062239871,0.4843869084154933
486368180,0.484331408437056
1059447497,0.4843008805886809
1383962726,0.4842145941043273
997437472,0.48419967127651337
892732799,0.4840688297926419
805670943,0.48404484324299996
1489934500,0.4839564402407242
487763709,0.48332628892703994
1455259644,0.48296151010807503
855053135,0.48291852520661016
513387805,0.48284373410885756
1223347431,0.482695662190598
346346103,0.48262948048071486
1328296033,0.48259598117814934
656628080,0.48254304837350515
975220022,0.48239754385536365
551646651,0.4822563166128252
1525048000,0.4822258924891282
1108679979,0.48219456301075847
997186669,0.48217467829604815
301200021,0.48217363313780787
991891146,0.48209613385385636
1158858535,0.4819862917713129
815572252,0.4818623904716701
448058573,0.48168490036613887
1005441723,0.48157641651043204
837387576,0.48153406502303375
1160008957,0.48153371974147996
517364443,0.48148313826301703
1109000125,0.48090505924860905
1306133792,0.48088248621989754
1461181471,0.4808260041408609
553430080,0.4807422974688282
831518703,0.48062558917944725
693629083,0.48041793026815666
1127443671,0.480405077856097
285535356,0.4800512350769008
477776566,0.4797583643325483
1234207214,0.4796951916587928
901451236,0.4796051112092509
750995986,0.47955074706447565
611172493,0.4795264821286009
353221375,0.4792612004550541
481225287,0.47922408016917384
986343367,0.47913892774912814
1043587469,0.4791037583321473
960841355,0.47862994362963623
695982216,0.47841552409939414
1113284663,0.4783871239005783
942968025,0.4783844185118607
908235781,0.47836475225890523
714961049,0.47827364324752786
1452408859,0.47815463344973297
1538339396,0.4781391022168767
1130924261,0.4781353054037424
779975532,0.47810835683441316
468516360,0.4779887209113469
1172731376,0.47792703617229315
657901747,0.477732259103317
1207492500,0.4774225058297534
1236373583,0.47714965863956216
567942573,0.4769649972787752
467276895,0.4769447619032339
315823205,0.4765977390605141
749504633,0.47645309996717267
1463806261,0.47636025264788334
1353639795,0.47629433340909233
868533780,0.47618042907186875
1549345918,0.47615162312842774
654034717,0.47611817692887404
601437973,0.4760256471047673
602551861,0.4756594724908629
1145502450,0.475652741164085
1076188638,0.4756377627003211
728444094,0.47543326230539906
710182649,0.47525852595245893
1535316211,0.47524771247464553
459908274,0.4751822604487203
954872346,0.4751457053643111
1080047420,0.4751353908089494
909060369,0.47511107170362477
847937495,0.4750161474904597
266616403,0.4750074772329635
943679940,0.47499381053140427
1105497510,0.4748562109238573
1038994808,0.47459720842054454
812017494,0.4745581660040135
499890020,0.47438690835009156
1013885513,0.4741597442824154
595687674,0.47375518567697766
447003241,0.4732173866644561
1152220856,0.47317807429862074
1089552153,0.47317123611656
1327532274,0.47309826987111525
268225024,0.47299026947553713
472629669,0.47298560928582106
747140774,0.4729457509748695
1115994415,0.4728716862706669
871958503,0.47282156869117625
1135718707,0.47277836871070544
734104255,0.47264354330172836
1216399153,0.4726421237300311
528100768,0.472516061168081
963395188,0.47249833766928756
1353715056,0.47237696066949725
452666178,0.47228237697508374
820228790,0.47224572699294765
676187769,0.47217958127215764
1040095281,0.4721247353678587
618438654,0.4720046300230998
1145687327,0.4719766501490494
1081198721,0.4719618590015642
1070800784,0.47193660510946006
790876007,0.4719267450863111
635622819,0.4718604270321331
1016397852,0.4717641826829933
251404617,0.47170960315802346
912401745,0.4715657237951978
1502479190,0.47151827571657867
1222869897,0.4712455243928186
1276054226,0.4711273950051191
642971030,0.47099545731247705
1469582520,0.47086395285457655
1176775256,0.47071144728969616
975787470,0.47065551648598275
1533282413,0.4705460128171372
1220884537,0.4704962379990549
969189970,0.47016713684097283
1195505335,0.4701577115297944
730772444,0.47015450258417285
952694013,0.47001520082313986
1216361672,0.4698950931565024
800100116,0.46989241294077316
295408006,0.46983017343464745
756482151,0.46978684117840563
266627633,0.4696815727010762
1462284275,0.46958718363306984
794675728,0.4695644674761392
1318678995,0.46950962485013087
1347637387,0.469401697465428
1526116312,0.46934586704199593
991222476,0.4692227784394074
997029956,0.4691743870186372
754793444,0.4691313414561529
820991311,0.46910085533177626
783368675,0.46906606850527005
803873141,0.46895955301323883
916217435,0.4688226987168816
1023878923,0.4686942876445508
976894792,0.46866809770926854
1199154458,0.46859902796373165
978490723,0.4682909970619011
771450793,0.46819712134887054
600536296,0.46815315887709746
744390912,0.4681420283921301
648271071,0.46810145433120054
804034747,0.46803968072645363
911089854,0.4680396163125515
1229666561,0.4678780445871594
562308005,0.4678721280676888
971947493,0.4678061707751811
308198538,0.4676443079404919
939582968,0.46757203328192665
1392791275,0.46752284795043475
1535454255,0.467423189817457
474338273,0.46733802824441933
1083297421,0.46730986081394577
809579246,0.46722545010698036
584289170,0.46719738461992666
1019990168,0.46710850808990084
267087361,0.4671020872068239
506775506,0.4669998064197034
1498096565,0.46687250088328613
846803119,0.4668418885966619
1315465245,0.46675811122572075
1349644780,0.46658629771243426
847097672,0.46653103211047076
730085687,0.46646745031317594
1202049300,0.46642617848956086
1460136353,0.46633579150451615
523925692,0.46632205035282487
779846086,0.46621782840192044
607080260,0.46609815215723205
715968097,0.466097715022631
939134102,0.4660976903279285
948195367,0.46593541105366193
1147326503,0.46592550087117346
657434069,0.46584069293436037
1227738289,0.46581338986949705
1301944352,0.46556605161271103
283451319,0.4655124099433351
1462805413,0.46541436922109214
766389438,0.4653042358429277
1091772347,0.46527699657267513
1524080115,0.4649791820825522
634652381,0.4646592066773169
1324782334,0.464621446099452
1148475038,0.4645449111312494
1164234861,0.46451243829766825
891141317,0.4644930636558002
499946835,0.46439510187805944
769388849,0.46433322959549284
303287772,0.46432050685624526
1457165448,0.4642426865193045
1550590413,0.4640841183063887
1247271155,0.46392795670181775
485245247,0.46372751087859676
505032546,0.4635393741552857
661968454,0.46349816628376006
1384053734,0.4634308938077267
1531251323,0.4634236238992219
1539958888,0.4633922759344434
971826212,0.4632989363903124
1104426286,0.46324525064036953
1002539955,0.4630567326518862
1201070176,0.4629202513524921
1140532180,0.462798688474097
1535760337,0.4627149966025435
1338770188,0.4626941743042057
1472110760,0.4625895967551367
763277636,0.46256496232542105
728461745,0.46244762191123656
460236883,0.46234654081055676
1434423802,0.4623410253715422
781196107,0.4622336418303806
880744541,0.462176731540088
1315831634,0.4619208067553016
255750343,0.46191410550070017
250130651,0.4619026502556798
504998566,0.46181282129978846
1267875749,0.4617837309632507
941964256,0.4617363950309455
923224919,0.46165314224373677
599414756,0.4616070878939276
464342019,0.46160655882548013
1460640718,0.46157166198319094
1095641786,0.4615610534365724
623670803,0.4614876485088382
655714081,0.46147212097604334
472123117,0.46146142443471555
253045108,0.46145207061893745
1013931235,0.46136621727910443
476336767,0.4613501267295898
1024265364,0.46118947776368824
841156083,0.46114519199556353
706663117,0.461107176571388
814755683,0.4610275893561206
1098369838,0.46098632588389843
682963425,0.4609355730532748
1347969497,0.4608680444566092
634335147,0.4608295417976535
658930239,0.46074482438120296
1031870714,0.4606984953044403
296775678,0.4606944137443529
848009263,0.46055176147036303
348536681,0.4605211463072534
1031705462,0.4604495007995688
1110680804,0.4603855271292381
310927325,0.4603118065492704
653402657,0.4602493068783855
876172743,0.4602468265305032
549339821,0.4602450225768811
1391385096,0.46019439263022827
592862986,0.46017699531601863
800682807,0.4600570334800302
899234466,0.4600435204923606
1235133605,0.4598650456562549
437573043,0.4598589770401442
1114510277,0.4598365348072477
1550708774,0.4598290012752091
1227492456,0.4597252473967646
326430597,0.45965012085509294
1066795042,0.4594449034209679
551010432,0.45944236801639493
1386110495,0.45940951062030694
843005073,0.4593678133558755
1453459809,0.459325408783744
501900692,0.45932095152496405
960919024,0.45913949264731085
1472048847,0.4591332925667683
473959203,0.45907484623783007
1049857512,0.4590626018263041
1453433481,0.4588555133851892
625762210,0.45882236781807323
444892953,0.45863808998040567
596633902,0.45854241202566604
927754787,0.4585373271044092
1192132311,0.45853352550224097
1353475636,0.4585035362967759
1090118286,0.45847130837220146
1237511613,0.4583317933138294
1523866733,0.458329927434274
990881322,0.4583297358351173
467505743,0.4581570635849196
463238702,0.45804743600192366
1233928922,0.458037233902723
1462537402,0.4579331598696147
1166438574,0.45775846318579455
575187581,0.4576534787191408
925428700,0.45743254378820986
1017870247,0.45742983676728594
1182143854,0.4572307777152028
1392101964,0.45718174927146565
1051836903,0.4569334736912197
1091039065,0.45684912092197794
1462254224,0.45681851492341113
990090867,0.45679663109549046
600922668,0.456784008460325
794348647,0.45677134701451944
1301788066,0.45672721952971435
275039040,0.4567169759119199
1161202043,0.4566540424781211
1012555398,0.45662053082149245
1302072337,0.4565740307677529
892182934,0.4565679374548444
1084037628,0.4565457692429099
642120182,0.4564159758348143
1493825886,0.4563081243410964
970610589,0.4562620144718179
994660915,0.4562325970906162
1373847958,0.4561752924352781
1054294835,0.4560628357025529
1222106061,0.45600764953849504
595134154,0.4559790745085364
898779699,0.4559348697671828
620502494,0.4558916228041756
1322415052,0.45584023504262783
1222748992,0.4558181618133869
614189119,0.45578838111209974
1306796919,0.4556765591982194
906419098,0.4554453690643304
971786613,0.4552903010113417
1197654855,0.4552865067253382
1302879931,0.4551541684087206
1220681650,0.4550747385972736
935039616,0.45500995918470066
873232905,0.4549758952639398
946021116,0.4548982284317636
1153607495,0.4548497816233735
674826954,0.4546414296029414
1332728984,0.454203534742105
995492428,0.45416246798925614
962959594,0.45393380870573835
331939870,0.4538564755613225
1329082116,0.4538348877104599
854418453,0.45382687232209085
1462603619,0.4537786016237723
1462767197,0.4535770570828326
835380337,0.4535567251378328
1356610769,0.4535375111839134
436006720,0.4535169964971266
601235888,0.453403300566659
564336909,0.45333798918739693
463248258,0.4533168720131586
583681466,0.4530020875926775
719810628,0.4528804545355587
943855260,0.45286567511969156
1235752539,0.45284272083919774
921427271,0.4528387368858038
974321556,0.45281445102185225
278550767,0.4526618418467761
1085606505,0.4524988699016308
1333949491,0.4522800142216476
862485650,0.4522438904052754
1214379805,0.45216662889340864
464085314,0.45214320389902896
456175351,0.45209940213387684
342916998,0.4520449307868031
1161752941,0.4520321478876927
847552951,0.45194736184082435
351818544,0.4519047420526732
825424766,0.45163758406718085
1545956122,0.4516302517143598
469357652,0.451621402432767
790039532,0.4515089786899128
1232256491,0.45148036356491306
1085834405,0.45139562042009457
1336953206,0.4513467732129986
571712968,0.4510962963979364
1182126936,0.45105397566115274
810725082,0.45104781004837224
1341065199,0.4509789723946089
1205824076,0.4507339347345487
260098835,0.4507299399792618
1140311726,0.45064647236851507
934477855,0.4505637421944531
895036862,0.4505381546703893
345831524,0.45050469884411964
621671805,0.4504846236129364
254102703,0.4503968534071843
985236916,0.45030361531950414
309840199,0.45018398314313024
759981913,0.45015556866573975
956738841,0.4501384203497628
1133945116,0.45013783078520236
1452256587,0.4501147207549423
712292792,0.44961643510950416
1169169623,0.4495615196829415
1487840472,0.4494119594573592
894719337,0.4493519653553631
588453162,0.4492744492475149
491634096,0.4491550597789769
1451756090,0.4491226712157203
1418766943,0.4491062111558384
857943749,0.4489991340060542
720715874,0.44896888853667627
573677261,0.4488999305587509
1469683306,0.44874293992550757
1472080862,0.4487355249902208
286346964,0.4487336354980159
912188799,0.4487262022085407
1179277603,0.44871565911021544
1212865624,0.4487143988760178
1416846485,0.44861998770212524
1384915001,0.4485956627570428
566300758,0.44838406101777806
889682047,0.4483208068091212
778832471,0.44824353954407997
994916304,0.44818288772013565
650007395,0.44807923253797366
972924498,0.4480111832133737
1231971341,0.44800587647592144
661031124,0.4479558483591961
667170126,0.44793797222187226
1112472330,0.4479329564352271
678606692,0.4479256830512057
988613006,0.4478046757184929
516347472,0.44774547671204834
1332623962,0.447586405280386
880972654,0.44757894552942457
1302340493,0.44754258054260293
1049959537,0.4475128266700703
933043888,0.4474041364763875
1436813476,0.4473222693645741
664813117,0.4472748775282984
585673256,0.4472730736358105
945537682,0.4472616382576184
933379210,0.44724846946240043
959705588,0.4471983322656571
968464426,0.446786478096456
1112931912,0.44670590897326584
666848221,0.44670590047720427
1150607418,0.44669209115082065
925777727,0.4466542224327396
507653834,0.4466105269386149
773280679,0.4465064085041102
1091292123,0.44648183529900826
1442005011,0.4464725833377567
1203010404,0.44645745234854906
927273974,0.4463418674016956
1148906328,0.44619093423017436
672832328,0.4461316183239213
1487547738,0.4461160430281323
1470766785,0.44601933846496017
630200549,0.44594772277356565
786557412,0.44593852045296345
432245359,0.4459158364676499
1047621938,0.44585857415935276
965066969,0.44584613600043127
1049241866,0.4457986382849692
1343877265,0.4457260237912706
1384446374,0.44561861421387294
946784739,0.44557474854937945
1042798175,0.44549289764919947
763139292,0.4453660835981493
1238491830,0.4453589793803724
335614518,0.44533743050127234
1355032848,0.4451731050241077
937048973,0.4451390041305651
1057968390,0.44513698934996243
681912551,0.44501611119537915
1218882397,0.44500462182803235
931386992,0.44475586432933895
1113079522,0.44475043254651236
1076403182,0.44472541240739283
767157937,0.44469807555697327
1458237842,0.44466561493270057
1332032090,0.444654727108849
889762116,0.4444571513560813
1321656390,0.4444506102239271
553981559,0.4444114608156119
925138016,0.44433231941226875
981039458,0.44423144292405
1240651272,0.4441833482886762
1078815392,0.44415391211213096
769982480,0.4440226033168922
915577570,0.44396492386692876
625060432,0.4438843402727519
1000475244,0.44379924502710644
602318274,0.44379022515231253
1335217539,0.44371474417593953
492063781,0.44368893890371547
1307841235,0.44360628221690274
457646218,0.44356061923391354
1351860960,0.44350643081043656
631822885,0.4434644340161021
1333797868,0.4432912714409165
583226554,0.4432580687561479
1541665751,0.4431318673786447
570823043,0.4430884064026137
984863824,0.44303529895349175
560394396,0.44298648660130274
802909125,0.4429470009177387
1241696536,0.44289187629991433
1334226315,0.4427372690921781
1332016557,0.44272926421210185
1232041358,0.4427093115689758
728312684,0.4426040760464181
1449735204,0.44259992854818947
979357463,0.44239393867473453
785302635,0.4423433249296553
943771759,0.4423379763093262
1081565477,0.44225702566522274
985429590,0.44221303554076496
1172510624,0.44218519886521823
873075091,0.4421711150111755
348737160,0.44197493445253144
1423684267,0.44195252246585653
1323689966,0.4417815649892263
277912951,0.44177988129351287
1450028732,0.44175475708846085
1309163399,0.44173314589402163
640334857,0.4416656285782021
1155652223,0.44155556604088253
1463390359,0.4413939932794325
589255649,0.4412596553332037
287832706,0.4411979757021346
672051131,0.4411861396262819
250533795,0.4411796617938941
1246531306,0.44095601433517684
716294085,0.4409397964982281
441832492,0.440832736883391
1032110715,0.44079230059592917
871775608,0.44075786788666754
1188428705,0.4406744265241099
485517195,0.4405139300631493
1468678811,0.4404270928737497
1345696143,0.4404031309613699
1109848701,0.44023779247977624
1338948566,0.44020846199435915
1335080511,0.44017438118870794
1129273847,0.44001931924091114
1453344583,0.44000098284569367
1164497253,0.4399189259813795
1107268694,0.4398666660038777
1015004577,0.4398227753378823
1488309466,0.43969175146052825
268593599,0.4396609722209156
1150020508,0.43955669743301856
1358960631,0.4395237069435384
1217089701,0.43951441895410914
869880009,0.4395107131176705
999567231,0.43947280996365057
1439243261,0.4394266540447433
609552932,0.4393200712573432
1120692737,0.43931454357906435
1166945637,0.4392967842446233
1249442553,0.4392493523839049
1437792745,0.43918139040764304
594689303,0.4391728417181643
940453355,0.439122978651062
1086421836,0.43911657536786586
829599475,0.4390961442623511
1220845007,0.438971224440977
893531862,0.4388504655431008
772395706,0.4388112573262139
1461551284,0.4386840825501464
761316118,0.43862326261030865
954626581,0.43859953962392506
946019297,0.4385696435337428
926962214,0.43852069617061495
985121109,0.4385199887256141
1285014987,0.43849139868026826
1321465399,0.43843635727987706
261316063,0.4383242704720831
1315590463,0.4383194296365504
1322673216,0.4383116068540939
841876239,0.4382025874199117
1306743392,0.43813702507444513
576908517,0.4381002593475019
1456084821,0.43804383681629633
1210860128,0.43791157731993025
1314373602,0.4379005978158416
274440311,0.4378042492939867
1152453785,0.43779419773681144
1028130789,0.4377826469629493
491982688,0.43774106672905616
1051328020,0.4377041492697394
1492385797,0.43765628399682244
762967404,0.437624945995548
1004371592,0.43761219629631465
940898283,0.4375679864519977
702525821,0.43753579038770923
1112588427,0.43749733085211756
1087391907,0.4374662107847547
727279018,0.4373486161024214
1300114099,0.4373419271522102
1097297811,0.4373387411749444
1187133885,0.4373341703949396
905355167,0.43726024377323197
1206102215,0.43719232903318755
643491219,0.43709654133486003
1230271046,0.43706196972894323
966835668,0.4370413573185843
942984797,0.4370187360179211
1488148808,0.43697474605216075
1353594868,0.4367945407681662
556117595,0.4366497263327674
999785353,0.4366465064070184
1165697128,0.4365042058961278
902562639,0.43650171163396895
1187443177,0.4364431287099085
1107632888,0.43633912601888364
307828648,0.4362400833152266
1248712850,0.43615820425732127
789056113,0.4361537422379969
260491765,0.4361509001554746
1253149728,0.4361006996579957
548156146,0.4360289396355719
973837319,0.43596157116041634
822785467,0.4356675704686476
861519361,0.435585795353932
1538922745,0.4355429281559034
928094190,0.43551871207560733
431429524,0.43536825044574173
324400668,0.43536623731938456
1017936754,0.43530165750977623
707977408,0.43529508338855827
1351711677,0.43529066867439725
739878696,0.435233904028664
1015591718,0.43513830504601414
831565296,0.43508311899829283
1125932548,0.4350426433348671
743107911,0.4350341267895464
1316327536,0.4350079553262186
777630632,0.43497333446757036
548581817,0.43494499234704037
1162973517,0.4348350545685619
1558398352,0.4348298256723803
731309909,0.4347536701677488
335047437,0.4347047619592414
1238400813,0.434564771702155
848737873,0.43437754941761403
985241289,0.4343377738202424
1131261111,0.4343241728591501
706450316,0.43431289454754946
1163686892,0.43431022565597854
1498097803,0.4342378831613938
838379167,0.4342289676253227
1004966239,0.4341351570137955
1166111860,0.43412762889696954
450446129,0.43406727788388194
1003772350,0.4340105409538284
944001836,0.433981937474606
753809154,0.43389730854841985
878221997,0.43389004813097237
1444267785,0.4338448827312121
1332468778,0.43378298622060696
1215211173,0.4337786242320339
579587346,0.433767792419166
1468746779,0.4337639700503225
584956380,0.4336829595263943
882619713,0.43365785003847257
708506351,0.43342581081436526
1062991461,0.43342278213591184
1213183362,0.43309193437924076
799226082,0.4330614425743825
697865338,0.4328774493816292
1312233485,0.4328580820625548
749433454,0.43284656049196113
1525109332,0.4328219221087173
923598379,0.4327528855098055
1337728426,0.4327391743988006
1462066222,0.43273840419750087
644104534,0.43267752253167574
1058059116,0.4325451536332047
693321038,0.4324575889733157
942565325,0.43244764635636446
853247023,0.4322993820920326
1214400590,0.4322199569460734
1224188569,0.4321452468853641
1319362908,0.43214380093948346
1231516933,0.4321253014568835
1325500381,0.43211545828814657
583523361,0.4320715646957831
519562169,0.43204281229539715
1323250067,0.4320343846055601
1016479090,0.4319600824388778
1062670658,0.4319382332300043
748375210,0.43183871697848114
1451083406,0.4318378690148348
498258282,0.43173139095315316
290131509,0.43166610192001587
794780450,0.43163717204392216
265670320,0.4315815612025068
250700362,0.43156104559825104
1131553478,0.43151200335573264
1461944215,0.43134746113108835
799271813,0.4313112757921531
744973458,0.431304227290571
1452800106,0.43128973044213204
1382389468,0.43128218697371457
344970915,0.4312224008646457
899339334,0.4309893511992189
1549361520,0.43098529900393745
654178381,0.4309841212583113
1448153492,0.43096908590700156
1383737892,0.43090433035297593
951705710,0.43089297684438815
677513512,0.43083698428597444
1139770606,0.43082746177414805
779012668,0.43079879030527485
674363503,0.43078740032251545
808646656,0.4307230986740634
1548858402,0.43069565990291825
571460354,0.4305689270314872
1228175566,0.43050755052728584
865381576,0.43048372652105527
804186438,0.430469916442605
884035080,0.4304225050095185
804058598,0.4303608844135964
356644203,0.4303534140381362
586766069,0.4303035799118005
1234344610,0.43027847620740656
345507296,0.43027029701924213
273950532,0.4302349512002973
805114946,0.43018109917617875
1020209015,0.43016761389386127
431077286,0.4300730368285728
845487223,0.4300311172690619
1486993569,0.43002711022631496
881102689,0.4298676923301747
1217777475,0.4298441076160986
421178163,0.4298119814180696
620651333,0.4298012835461453
608351605,0.42978196187775
850519919,0.42977100270694973
1029533474,0.4296909842366456
1457670983,0.429474539641593
874900971,0.42937616192189343
644991693,0.42928774319906227
874046631,0.42921356093350405
728036074,0.4292083856258881
1308433696,0.4291888403378929
1254718392,0.42916752185466656
1211278950,0.4290870386141196
840523298,0.4290164064445981
648985471,0.4289365045445593
611214499,0.4289013236158982
701724786,0.4288460081147689
658350101,0.42883691010270025
1135973729,0.42875425374145626
1329143884,0.42875044421492825
565735069,0.4287420482249021
981620168,0.4287387450064773
485436606,0.42869663003802205
676532057,0.42867839461901747
998874129,0.42862858042219476
596907960,0.42856603627144707
1010838186,0.42854555011572154
818234890,0.4284504391848055
519753237,0.4283810663605299
787088541,0.428317725674221
1354404802,0.4282463634632646
928847010,0.42817589358075975
719954001,0.428161882169523
669007740,0.42801489404339776
1385874508,0.42795192092179846
1469960216,0.4278863156506798
629859908,0.42769521654571174
1352475078,0.4276926801890095
1313826871,0.42763651193702845
295102659,0.42751389796041495
1259178465,0.42750265823861416
1376470630,0.4274825267314338
1468869444,0.4274628942774047
1230194837,0.4273415852398029
1333333623,0.42713363957821276
970712613,0.42710345594374133
620863409,0.4270107740746569
1268669406,0.4269328331733665
1051676681,0.42690492286788234
947228788,0.4268606080906092
880534361,0.4268432773775449
1450181739,0.42679518573876635
671295023,0.4267245041039445
687004829,0.4266729529283069
646252303,0.4266668276878722
1129947478,0.4266480798205328
1064098715,0.42657269134767634
809215633,0.4264278088287789
744377931,0.42633972410743787
268346083,0.4262556480681981
1489348017,0.42624664355032676
1077307045,0.426207520618716
1401362102,0.4261915814101869
493778081,0.42617435053674113
717431671,0.4261623414498043
1345396706,0.42615491033854835
742979704,0.42614185935498455
